input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,input17,input18,input19,input20,input21,input22,output1,output2,output3,output4,output5,output6,output7,output8,output9,output10,output11,output12,output13,output14,output15,output16,output17
279207.61,0.429714,5.797018,-0.664795,-4.630863,-2.12116,22.040735,-1.747823,-11.802396,6.655824,321050.36,-4.897613,648.5516,62.269615,187.15144,119.08863,8.42106,168.74699,423.59674,198.98045,1,3,279221.56,279216.46,279221.56,837664.69,359604.64,-41233556000,-829796870,-8019358.1,-4920724.8,-99153901,45846746000000.000000,3494473199999999765894922240.000000,58.206544,233870660000.000000,837617.24,42.804324,42.391217
274989.08,15.946155,2.745789,2.578872,-0.008568,-0.121947,-37.673359,0.548202,-64.898492,-5.659869,327269.68,283.90692,605.80709,423.37551,59.868711,220.67369,86.96749,246.46724,544.83589,220.10618,1,3,274902.53,274875.95,274902.53,824707.6,13156116.000000,-738339320,-3049663.4,503400.17,-4107555.6,-159465040,-4.95147E+15,-1.3144E+126,-243.31171,226856980000.000000,824826.97,-258.72215,-259.13052
493807.38,0.388671,1.592332,-1.617594,-14.206805,-5.386472,-48.389918,-12.812625,-39.480035,18.515207,299764.06,540.80621,287.38101,278.35447,262.85576,55.807754,178.90854,526.26501,692.55653,-22.463635,1,3,493705.98,493707.81,493705.98,1481117.9,575674.06,51435572000000.000000,79692804.000000,10326923000.000000,8250396700.000000,-2595317300,1283018400000000.000000,49178131000000000.000000,-287.11104,731537180000.000000,1481319.9,-301.26532,-301.30144
365233.98,16.393019,5.979997,-0.540124,-47.318047,-4.236062,25.158792,-9.607836,-27.068839,1.893184,338572.03,238.57082,7.756093,694.92839,-4.567054,631.1304,167.0541,513.57796,731.95435,579.49346,1,3,365194.64,365186.83,365194.64,1095583.9,17961575.000000,-1.4405E+14,-309489940,-127579560,65824898.000000,2526178600.000000,-4.88527E+16,-8.8129E+144,-101.35003,400187580000.000000,1095665.3,-116.43686,-116.8683
452623.57,22.160347,-2.250668,3.831174,12.410939,0.669088,-0.668924,-9.577238,62.832641,-6.988266,331059.6,256.88935,36.541674,-12.234588,296.20481,62.894868,-33.535729,128.39029,176.27448,-70.100225,1,3,452705.99,452685.8,452705.99,1358118,30089587.000000,6060912700000.000000,419310.25,-64973377000,-82164634000,103939480000.000000,-8.98954E+18,-1.0756E+231,264.22449,614604280000.000000,1358085,249.7159,249.48304
420121.29,11.444587,-2.461436,0.894291,7.399476,-0.562306,6.933559,4.415507,8.383245,10.218511,285101.67,456.99661,108.91496,476.73222,232.84741,55.709706,85.423018,288.04119,437.7388,710.81963,1,3,420167.96,420115.14,420167.96,1260503.9,14424674.000000,346476370000.000000,5138472.3,3483322900.000000,-5527623300,-7265600600,76897775000000000.000000,31684938999999999172633312974006379789282531503323355505295809319882719232.000000,156.86642,529505710000.000000,1260470.2,142.1145,141.77618
482513.81,-3.952048,-3.447498,0.085526,26.936793,-3.171947,-23.205309,-13.43416,46.730348,11.385238,289017.47,488.51623,194.23873,-0.147687,273.95625,628.78191,133.21008,72.2167,620.28606,111.54459,1,3,482551.73,482569.91,482551.73,1447655.2,-5718479.4,-2.39039E+13,-888926880,-333593240,10986545000.000000,-4093223200,-2.30145E+15,-1.09183E+25,130.83136,698458720000.000000,1447652.4,116.5749,116.4773
466878.1,11.566944,-0.424992,-2.296839,-6.727228,5.57833,-49.844946,-8.00829,-60.178433,11.303451,270848.82,370.06798,385.43747,559.11294,144.97395,365.27767,170.39752,271.29073,330.24413,272.72661,1,3,466779.07,466742.78,466779.07,1400337.2,16200106.000000,161141560000000.000000,895362.57,9789350100.000000,-11508463000,-25733557000,-1.35654E+17,-8.58537E+73,-280.0884,653925470000.000000,1400493.9,-294.48008,-294.65327
120098.67,15.737315,4.040228,5.150598,-17.850324,-0.888363,-31.94621,-7.188454,-61.051073,-8.064564,322202.4,209.46049,43.27503,554.84361,11.444638,232.08717,85.209214,211.50688,829.46177,451.66695,1,3,119996.61,119987.12,119996.61,359989.83,5672367.8,211553010000000.000000,12140286.000000,-1.37858E+11,112036410000.000000,-1.91091E+11,-7.51577E+18,-8.264E+129,-290.94392,43271071000.000000,360148.89,-306.00944,-306.14096
461930.01,11.319554,6.032112,-3.483346,-16.182321,3.999279,-34.18646,1.110799,29.259438,4.589868,308850.82,363.34494,185.10393,-54.500546,273.67641,425.81565,69.621216,361.0108,-1.519632,78.053451,1,3,461932.47,461897.4,461932.47,1385797.4,15686557.000000,-1.08785E+14,-168300170,-6159305600,-5327499900,-13692496000,1504368300000000000.000000,90847484000000001040243706006803971839003708815050515983005301680227626666972835479552.000000,24.370495,640138000000.000000,1385933.1,9.937536,9.74266
189292.09,16.376638,4.482187,3.362824,-33.830068,4.797018,11.227023,-0.117823,-24.144388,-19.49852,173162.1,61.529614,14.322049,-19.422613,17.663586,470.00673,91.409897,197.71884,206.12236,261.0989,1,3,189254.75,189244.9,189254.75,567764.24,9300870.7,14166385000000.000000,38458798.000000,5014484500.000000,-425385080,100251150.000000,4684257400000000.000000,137872139999999997982094192772489405369987883059589560544465037248416582081209828665268340147331644227793181181450050553907465118524899328.000000,-96.203931,107494490000.000000,567816.6,-111.60531,-111.87252
285194.02,15.751867,1.890468,-1.560352,14.488132,5.226529,-17.926826,-6.270251,23.412439,-16.828453,247344.48,82.421855,287.34707,434.15801,304.71803,606.71864,101.1692,213.65313,640.31223,853.82606,1,3,285212.2,285219.56,285212.2,855636.61,13476388.000000,133318510000000.000000,725598.61,64020411000.000000,-36159133000,-27378186000,362801360000000000.000000,8350145500000000071118872872210928866018470631251793520021414292965744074542164342248246203705759611517634959308869261590528.000000,70.916079,244006880000.000000,855637.35,55.526768,55.107443
416471.18,-2.245799,0.171997,0.524194,-0.149609,0.203457,28.911757,-10.102639,64.625485,0.96138,170597.19,97.568487,206.20892,646.66032,56.640499,479.19891,99.497239,492.49021,317.74914,544.02335,1,3,416554.08,416575.4,416554.08,1249662.2,-2806621.9,-139742500,-25822541,2846045.2,13794897.000000,18627993.000000,-1.57085E+12,-1.68118E+15,265.55942,520344740000.000000,1249575.4,250.78222,250.43455
331011.93,16.302181,-3.950855,0.458086,-38.666125,5.101574,0.730083,-15.093076,-31.383075,-12.527859,221232.19,89.613798,134.88028,771.27828,69.200277,30.908875,170.31053,150.92466,246.96444,552.10576,1,3,330932.9,330944.42,330932.9,992798.7,16189199.000000,-2.50384E+13,-482505.91,88313376000.000000,-36217569000,-40463513000,395176630000000000.000000,15014689999999999850823900614434772807224594425353655831213787310017313440048393640201894348542378902197732926762747472338756102327894016.000000,-220.52766,328706690000.000000,992898.11,-235.77226,-236.21664
403148.78,-1.801126,4.706705,5.349941,4.341776,1.385379,-38.462835,-8.559216,14.41627,9.119926,375074.69,46.312705,567.43909,646.99881,36.461768,190.53605,-46.905224,143.19885,41.456775,859.65134,1,3,403139.27,403128.28,403139.27,1209417.8,-2176889.8,-1.42808E+13,-13151589,39110735000.000000,7336080500.000000,-7661198600,140078720000000000.000000,208776830000000007059537920.000000,-11.693144,487586810000.000000,1209515.9,-26.559027,-26.93678
369707.84,-3.035131,0.832368,-0.884669,28.380447,-1.962177,24.12601,-5.514473,53.742018,3.800699,253984.63,386.09832,550.62964,-75.490747,94.830172,419.16399,116.15314,513.45995,636.29778,119.32402,1,3,369807.32,369822.51,369807.32,1109422,-3366290.6,3751266600000.000000,307644840.000000,231015630.000000,95333292.000000,-60310441,-4.98339E+13,-1.56374E+17,315.15885,410051660000.000000,1109270.5,300.09562,299.66822
284905.96,25.976361,-1.063078,4.960562,-49.952038,2.654677,-12.654269,4.09622,15.638836,1.482853,193440.44,485.42141,502.96134,702.07016,77.982021,367.30701,42.956497,553.21506,842.55137,263.04369,1,3,284897.1,284818.76,284897.1,854691.29,22201961.000000,-1.86631E+13,-4322951.7,140858470.000000,-266055410,3019068300.000000,-1.17828E+17,-5.361E+307,-10.215522,243514210000.000000,854872.41,-25.605487,-26.024527
150731.19,5.498325,-1.104744,0.482617,-42.756753,5.376581,-20.539133,-7.338454,34.919464,-7.039034,270378.8,180.72589,-17.266985,782.76861,212.67831,286.798,78.602792,110.85629,739.8302,377.82519,1,3,150698.68,150704.72,150698.68,452096.05,2485330.5,-1.12901E+13,-20786593,-1759230000,1377201700.000000,164359260.000000,-7.2626E+13,-8.98571E+25,-81.968785,68159671000.000000,452274.13,-97.230733,-97.421194
270333.58,4.295036,-0.21132,-2.881637,-26.406573,-1.802036,-35.698076,3.229281,0.605877,3.950406,256866.48,62.276876,134.15654,539.36621,102.75404,494.8258,98.694241,350.24139,269.96276,362.91006,1,3,270278.66,270265.08,270278.66,810835.98,3483083.2,-27849696000,-344022.2,13869018.000000,3265476.3,-1498564.2,-1.05955E+12,-1.38126E+20,-148.46143,219240730000.000000,811022.89,-163.88009,-164.28292
405437.09,11.070264,0.939332,-5.346014,15.859453,5.983267,48.213635,-15.86233,53.071625,-6.498129,193136.44,177.91244,567.34439,486.74436,137.21485,576.65977,143.31614,245.12995,806.35737,486.43251,1,3,405544.52,405565.83,405544.52,1216633.6,13461828.000000,-1.69226E+15,-1270288.6,14619946000.000000,-47276048000,-24675634000,556158790000000000.000000,2077583900000000033646180660392351192516942911805542384195853803847680.000000,339.11708,493137710000.000000,1216424.4,324.26603,323.89301
321913.33,20.293451,-1.306174,2.762441,-7.903718,-0.722485,11.038969,6.75198,-5.0971,-13.793873,293666.74,295.3749,323.42596,760.36765,305.10184,315.861,40.358008,312.74781,22.392821,244.65257,1,3,321925.36,321894.77,321925.36,965776.07,19598638.000000,-2.11612E+12,-148713.19,22149827000.000000,-25128185000,1091123200.000000,-2.57195E+16,-1.437E+193,52.59369,310884580000.000000,965768.22,37.314117,36.871198
255329.73,-3.529754,-2.231705,-2.754259,4.535484,2.413411,-19.882083,-14.681721,16.736227,-3.76491,317570.38,458.38538,96.261441,0.493605,60.819808,387.54828,-1.128127,345.77583,236.44359,903.59063,1,3,255306.57,255351.21,255306.57,765919.72,-2703015.5,3345912400000.000000,1989254.6,-8647937100,9698826800.000000,-5790969800,32080318000000000.000000,19383336999999999311872.000000,-53.256626,195579820000.000000,765954.87,-68.695545,-69.078381
41179.022,8.495638,0.502266,5.902311,-37.323886,-4.106683,-28.190266,0.740648,-50.216108,13.53653,202126.03,257.50145,682.84375,353.23258,274.63317,470.72183,37.373472,-19.652014,492.47382,483.35552,1,3,41088.363,41039.226,41088.363,123265.09,1047893,6768438600000.000000,1587928.7,39628346.000000,-27444463,-325688200,-3.37777E+14,-5.29066E+44,-258.13462,5087135300.000000,123470.35,-271.9583,-271.97698
483413.1,11.090959,-3.703741,1.072989,-36.025726,-5.274703,-22.091887,7.638947,58.492958,-6.613672,161925.97,184.73928,265.99619,332.16245,234.21213,77.514818,27.348698,-19.051492,368.84164,560.89244,1,3,483417.69,483401.86,483417.69,1450253.1,16083436.000000,-7.9299E+14,-78848062,15987320000.000000,10074856000.000000,-99671989000,2123715800000000000.000000,301779830000000002733747838425397934116746414040726996588161329017730891776.000000,30.81133,701064690000.000000,1450444.8,16.562872,16.469951
448421.52,-1.666463,4.710132,5.915855,25.816247,-3.24284,-8.774135,-6.884411,41.254615,16.077963,333298.7,448.29153,496.52793,296.31296,44.031525,21.444895,38.640702,180.85273,249.47224,878.88186,1,3,448494.72,448474.32,448494.72,1345484.2,-2239830.2,209530510000000.000000,16733012.000000,-11028194000,108551120000.000000,142601700000.000000,-2.96932E+18,-3.34233E+27,236.57595,603245570000.000000,1345439.3,222.03408,221.78523
77584.434,1.952436,-0.831705,2.421096,4.590842,5.607807,19.157493,-4.345555,23.844102,6.688153,175992.5,387.7057,577.66987,413.07534,273.08778,27.19395,108.9984,311.69622,410.11023,415.97752,1,3,77643.519,77618.871,77643.519,232930.56,454735.69,312759470000.000000,526919.07,119277870.000000,-148902810,-468168440,142802210000000.000000,4893181700000000.000000,191.92333,18058034000.000000,232844.71,177.32624,177.26521
190283.44,19.320006,5.032442,-5.62139,-45.315456,-2.637019,-25.581488,0.82902,-18.736929,-14.932721,339616.93,338.51238,417.6478,680.32912,273.47175,88.870228,178.32066,-9.624674,188.26466,923.10553,1,3,190195.8,190201.88,190195.8,570587.4,11029881.000000,221227860000000.000000,17599625.000000,14751580000.000000,26711484000.000000,-55474343000,5769298000000000000.000000,77655659000000006932462733815066888482978662608382924412409562701455983875720926302472222262751721672692866015833277492767573404221071995732740727467984068707908131091613494726644320960512.000000,-247.0924,108623370000.000000,570805.16,-262.49607,-262.76523
169369.83,11.505923,4.215971,-0.427806,-42.857949,-3.883219,-17.199675,-7.741073,-51.124461,-1.968122,219803.73,466.44739,277.04245,98.508493,232.18454,70.743519,188.41836,286.45136,126.62469,331.38539,1,3,169260.35,169265.38,169260.35,507781.05,5847463.7,-2.35098E+13,-277218270,4988423100.000000,-5445419900,431548980.000000,-1.51681E+15,-1.05498E+77,-312.75473,86058419000.000000,507973.13,-328.09697,-328.32461
57853.234,9.839865,-2.124194,-1.196812,-29.718961,2.501295,-27.813429,4.062532,48.919444,5.232698,284142.39,405.9574,266.78834,461.78601,123.50882,126.49841,20.60156,224.3588,703.6044,331.66042,1,3,57862.936,57822.057,57862.936,173588.81,1708017.6,9335020400000.000000,23807298.000000,-1190175700,1597536200.000000,3217101300.000000,4655878700000000.000000,1088753300000000033135218192262711591551369632797585047552.000000,43.3943,10040990000.000000,173751.78,29.147484,29.111965
375548.84,5.503229,5.504689,0.23506,-32.178257,-1.461914,15.649389,-8.715933,-55.898137,17.779774,304885.37,77.601158,527.98245,-74.648611,169.0738,463.72851,89.087959,298.95685,54.109059,467.68811,1,3,375495.26,375468.58,375495.26,1126485.8,6196948,51160666000000.000000,595688580.000000,2792956900.000000,-305309900,5206406600.000000,13923029000000000.000000,3116672300000000440768157442850374549504.000000,-144.0223,423110790000.000000,1126535,-159.05371,-159.47495
53860.832,21.054042,-2.137498,0.731997,-30.65584,-2.891258,-44.787424,-6.558307,15.776365,9.488919,313179.21,364.94235,172.74739,606.40484,283.10731,241.66447,135.45882,231.02027,706.19891,-35.797357,1,3,53820.853,53777.203,53820.853,161462.56,3403556.2,-2.07452E+13,-2697962.4,643031010.000000,2514800700.000000,-2417478900,4289300500000000.000000,662269030000000008903115822949777278679599232768840289390013590312643074294091369673624753250686131646845271589281186303256206939653289882850050664261143852225486639075787796242948546443831278124586028236800.000000,-105.74319,8702967700.000000,161698.8,-119.90219,-119.93326
38052.009,24.400779,5.192314,-5.492866,24.988977,-5.395957,19.643464,7.554586,41.923569,-4.01381,368182.78,277.34165,472.39844,344.9656,255.08686,556.53368,199.56126,386.13672,818.45644,816.89606,1,3,38160.81,38126.704,38160.81,114482.43,2784946.3,-2.675E+14,-556219.11,-7999718300,-6516402900,-6406427400,169651290000000000.000000,20452054000000002723919054019392380763465112917469938520423769975227172871716917688483315766789382721994059479138460391408657036415948841799085365817905328271264079039639647963692546578356803580031138561296968614712416548034450335773759095695942596050819151639474605227831310807990272.000000,340.1443,4343866400.000000,114368.29,326.42054,326.40449
185754.01,10.886815,-3.301925,4.655447,-48.616792,3.313017,-21.218924,5.474189,15.5413,9.144139,204434.33,312.58192,642.4633,797.83334,215.90939,30.499791,148.92991,193.9027,660.16976,168.47651,1,3,185729.88,185662.94,185729.88,557189.65,6066357.1,-2.47955E+14,-3509742.1,-8608949900,-49727314000,-51055068000,1587107900000000000.000000,198623189999999997427179236746299800057781841822187121035835368416477184.000000,-56.561389,103513650000.000000,557387.1,-71.954114,-72.21436
34373.237,20.648581,0.500453,-4.067607,1.415047,-3.699419,26.908239,6.065293,64.029758,-5.264965,350921.84,182.43813,640.69362,521.49278,152.10732,4.649772,196.46798,-18.288961,509.22632,810.16497,1,3,34479.772,34452.408,34479.772,103439.32,2128732.2,-1.2484E+12,-12680.388,4537827800.000000,-7273027800,1509947400.000000,-2.1816E+15,-3.8595E+198,333.2148,3544558500.000000,103365.25,319.62032,319.60711
144541.04,11.352806,4.67335,-3.310521,-41.083925,2.975955,3.60888,-7.836984,34.470846,0.279756,245367.31,469.76347,478.64192,580.75439,192.19275,219.67232,82.569788,81.471372,254.41898,773.32619,1,3,144546.17,144539.25,144546.17,433638.52,4922370.4,-2.53976E+12,-42235931,-102959120,615897200.000000,1220667100.000000,-3.09896E+16,-3.17251E+78,30.870465,62676341000.000000,433737.11,15.641218,15.462975
296944.85,21.870174,-0.436067,-1.278785,-3.124886,1.663492,15.311684,-1.091526,-68.319654,7.426883,311547.49,543.85785,448.32516,407.41242,185.70834,27.219084,149.91944,76.951279,48.008489,645.84844,1,3,296916.87,296859.69,296916.87,890750.61,19481121.000000,-4.78922E+11,-3366992.5,-38633945,3591480.1,-8583554.7,-3.10847E+13,-2.1945E+219,-67.518031,264528730000.000000,890705.97,-82.877853,-83.307574
285827.87,7.597829,0.059814,-1.101519,-21.622542,-5.636558,-35.60658,-1.54555,-8.909711,6.463975,190759.23,217.10979,174.36053,799.40892,296.72035,321.47456,199.11439,460.73066,301.26287,426.93092,2,1,285767.57,285756.01,571535.13,571535.13,4343581.3,110540110000.000000,497694.68,4794078.1,6350648.8,-3650785.6,522370790000.000000,29858261999999999822213752589039697920.000000,-109.68947,163395140000.000000,571660.74,-119.94805,-120.22801
263248.75,-3.158665,-0.008807,4.542392,22.570803,0.997721,-21.407284,-14.068202,-63.739735,4.080264,305426.66,334.87877,443.78749,-39.600572,280.3004,489.70567,24.740585,75.086656,-26.524984,346.84855,2,1,263178.56,263193.77,526357.12,526357.12,-1662902,-1.17348E+11,-173790.9,61756051.000000,39852204.000000,60317656.000000,2006479100000.000000,55823460000000000000.000000,-129.5423,138599810000.000000,526351.12,-139.82858,-140.0911
179894.53,19.423571,-2.925052,-0.014073,-25.070284,-2.563527,-34.917239,-4.535895,38.038576,15.471091,240955.55,65.437164,374.5554,628.18194,231.96557,163.02203,164.576,329.30198,32.382832,659.73931,2,1,179897.44,179841.88,359794.88,359794.88,6990010.7,1723210900000.000000,712641920.000000,9218837.8,14130508.000000,-37572857,-5.40427E+12,-6.139E+176,16.324373,64724085000.000000,359916.56,6.073256,5.907497
355340.46,6.535667,-3.554411,2.487855,-26.430996,2.581793,-33.699931,-3.276308,-23.265766,6.300199,345896.76,76.312454,12.12747,252.39405,182.74712,56.755106,92.774198,358.64077,588.9362,831.66587,2,1,355268.13,355238.87,710536.27,710536.27,4644547.4,-4.53605E+13,-60412480,-7628923400,12173745000.000000,10531780000.000000,-2.16286E+17,-4.37103E+38,-133.5425,252533680000.000000,710646.44,-143.63357,-143.92582
264516.8,14.772508,3.740362,-1.538917,-41.313893,-3.468804,30.624705,6.142184,17.194142,6.470201,171887.21,9.950034,390.07992,383.93305,179.95972,613.44368,-38.31768,475.82021,33.980305,231.15495,2,1,264549.42,264504.67,529098.84,529098.84,7816027,-1.34907E+14,-13735856,3202147900.000000,-9434405100,9325165300.000000,-2.09746E+17,-4.8714E+114,76.089886,139938270000.000000,529127.58,65.80478,65.541145
377347.07,17.695383,-3.147739,-1.602858,9.253743,-3.266159,15.886718,-4.343104,52.76252,-11.31646,364990.76,546.07334,407.89482,648.79886,297.1142,637.76733,107.35979,12.159189,700.40293,233.20724,2,1,377418.99,377424.66,754837.98,754837.98,13353219.000000,-8.38977E+13,-4047097.8,-656970900,5246743900.000000,29038373000.000000,978288420000000000.000000,61801215999999999041273797241286731212426220473152202034255295528360048587156349299510128124015077383758352338952852424506233835547816779376910095083372544.000000,154.99757,284781620000.000000,754790.62,144.98331,144.70389
431515.23,19.291352,-3.98604,1.843552,-23.345177,4.100478,8.442705,-9.00986,-36.413639,9.857492,244216.28,165.72896,325.35827,146.0583,124.48667,81.879888,89.174765,466.09751,719.93344,212.84685,2,1,431486.01,431433.84,862972.02,862972.02,16647948.000000,319777210000000.000000,1906223,263049090000.000000,184599370000.000000,-1.23259E+11,7540021700000000000.000000,4278266700000000182657356735694930340540307664404908412723814770963133038638237481847997309371144032809326373632052974032266712917727367597425796163846282475096322599455800741270126592.000000,-47.168284,372410780000.000000,862993.31,-56.948506,-57.152505
405198.32,10.361112,-3.44183,-4.652369,8.997334,-5.651309,35.701953,6.36017,4.848183,-6.231368,267570.54,169.69845,353.66445,353.68837,56.697992,373.37528,183.56864,359.42833,382.16862,844.59704,2,1,405244.61,405244.24,810489.22,810489.22,8396934.6,46897918000000.000000,402337.15,5759399200.000000,7868119000.000000,3573905300.000000,240259510000000000.000000,1105827899999999993354921037650600063725933014184121126938103250944.000000,103.79909,328371350000.000000,810412.74,93.897351,93.648333
445207.98,14.242425,2.190142,-4.301689,-24.547889,3.738802,-13.16929,-14.997858,-30.986167,-3.756703,199386.63,401.2007,326.85368,120.48232,224.20286,472.63917,190.318,272.67794,719.41398,171.70064,2,1,445136.39,445146.54,890272.77,890272.77,12682108.000000,252116440000000.000000,1513624.2,36720509000.000000,53996971000.000000,-78434838000,4685621500000000000.000000,7261688599999999691076800098824577682967844117072733560697710732781014866744842355831367839175097305792512.000000,-131.87933,396420280000.000000,890341.83,-141.59064,-141.76436
452726.41,19.868634,-0.831831,5.124004,-9.011906,-1.60258,32.158541,-5.744998,-20.204094,-19.01613,232043.46,510.95378,345.76329,538.74196,308.38911,414.98379,146.27354,490.51695,635.17508,831.14075,2,1,452727.15,452729.89,905454.29,905454.29,17990530.000000,78607219000000.000000,247425.21,45898901000.000000,1459331700.000000,1589865800.000000,-6.09549E+16,-1.2369E+186,12.790953,409922400000.000000,905411.81,3.11911,2.964132
74568.767,10.252658,4.437336,3.93937,-15.244292,0.395103,-31.035323,-2.404358,-53.875867,12.134867,171132.39,245.13249,212.23882,41.520992,161.22274,194.78794,148.20284,25.677634,249.97473,872.85452,2,1,74497.366,74448.731,148994.73,148994.73,1527920.6,7853708000000.000000,36229260.000000,-2686735100,-6442503300,-16101719000,-2.15186E+17,-1.65906E+68,-133.0559,11121002000.000000,149089.31,-142.75652,-142.79438
153625.26,13.95068,-2.41225,1.549109,-29.850524,-1.759564,-4.726285,-1.500084,-68.943703,-6.386991,228939.94,6.69894,405.74312,-74.593508,269.51033,33.948736,-1.504468,114.99371,738.18672,-16.332042,2,1,153525.18,153513.47,307050.35,307050.35,4287346.1,-2.62649E+12,-19787319,-10391217000,-1985164700,-27587339,220938790000000.000000,218983170000000013618936851917699519183438229966693258238728973194524938462233336703012595294011392.000000,-189.7863,47201438000.000000,307124.68,-199.9704,-200.10121
326436.07,7.173854,-1.771764,-5.496972,11.386793,-0.079941,-32.714371,-10.251267,-60.498419,-15.224566,232709.75,346.74812,678.65287,-68.930201,288.40354,540.98212,-50.661042,165.21849,777.18676,149.16563,2,1,326328.6,326376.36,652657.2,652657.2,4686140,-1.28259E+13,-52984293,30623658000.000000,-3.8226E+11,106761890000.000000,2434984800000000000.000000,7800153200000000014704433007081537142784.000000,-203.92571,213121020000.000000,652700.69,-214.10075,-214.39667
197135.29,12.531025,2.72829,-2.190774,-30.568595,-0.297434,48.095008,-6.703725,-60.601679,-6.220608,250331.86,191.71457,445.96232,127.55309,92.993321,355.70865,28.233637,119.77976,400.93975,747.63095,2,1,197092.07,197097.83,394184.13,394184.13,4940730,32633920000000.000000,281462750.000000,13532523000.000000,-44147875000,-30182338000,445648080000000000.000000,102263270000000000546516242836528826958360330842015795577506887800556572225180509667328.000000,-75.867456,77724648000.000000,394151.96,-86.146059,-86.334391
344531.36,7.362008,-3.880768,4.925564,-22.765755,0.19211,26.308104,-5.995751,48.283622,10.670912,249320.95,397.44483,184.01493,-49.956051,50.965508,616.70162,170.84657,351.73227,303.8968,222.61278,2,1,344596.46,344562.15,689192.92,689192.92,5073553.2,-3.44664E+13,-173500340,36916278000.000000,189792270000.000000,79223301000.000000,-3.84106E+18,-5.64483E+45,141.27455,237403710000.000000,689189.58,131.14979,130.85452
117112.95,17.679611,0.033154,3.716382,27.503622,3.430689,-40.363908,-6.478622,61.992722,-10.864249,178133.1,263.87643,173.22021,139.78687,210.01973,37.53992,35.313303,232.66594,491.55708,23.364846,2,1,117169.6,117154.63,234339.2,234339.2,4140387.8,-8.47912E+12,-33685.038,202920610.000000,682249040.000000,1320791200.000000,336951440000000.000000,5481170400000000362020729987411416263129115704435462631488153055982521629128126746925222339600400314462924575842020475434164768442847135036660888109056.000000,123.43601,27430885000.000000,234355.75,113.40853,113.32451
148425.88,25.700598,-3.549092,-1.455431,-32.915561,-5.481795,40.45426,-11.234265,45.957305,-10.509865,368304.84,513.25428,28.495444,-15.952818,182.83995,296.61808,-32.097444,337.85706,695.90907,33.375901,2,1,148472.85,148478.81,296945.7,296945.7,7627764.1,1560905200000000.000000,2663038.9,-57747200000,-55929127000,137450300000.000000,2708367400000000000.000000,6974154100000000730253047824325925561914517102783854154566293128379671882611436567504087326821868906535018542440759223166174360505711154631047775322656248908314296261096595433424215712758613073424229753216334869916021238941783063633109637877995903321273798715154832663132587516599996451495166534401524760576.000000,104.27533,44060485000.000000,296939.13,94.108564,93.984632
269562.42,-0.305956,-0.893012,-2.843251,-13.419108,-1.800684,13.400999,-1.45994,55.997761,-14.838222,332588.54,360.11995,57.064386,113.58361,222.54654,172.54824,78.155412,448.36255,72.554012,861.70526,2,1,269596.26,269638.75,539192.51,539192.51,-166595.9,-1.64515E+11,-142872930,-276069870,-64607306,-58539859,12258637000000.000000,400314290000000.000000,78.538493,145327790000.000000,539195.53,68.258535,67.990613
87790.951,5.639881,-0.563632,-2.613502,25.928462,4.182818,25.346978,-3.348968,50.031177,-19.583181,302166.2,193.19182,446.12581,125.32839,-3.70438,584.7844,122.6076,325.74707,342.03663,139.64005,2,1,87875.971,87907.417,175751.94,175751.94,988351.6,13157556000000.000000,804754.36,-627356730,-367217370,-1687769500,-1.23098E+15,-1.09103E+28,179.92697,15414502000.000000,175643.4,170.10173,170.05089
436004.08,11.702895,6.288402,-3.990153,5.453974,3.680662,8.909572,4.349233,48.85173,-11.99813,345117.84,352.99989,346.23762,547.15154,306.71938,616.78044,-4.493553,504.37496,369.54153,-68.327806,2,1,436077.32,436069.84,872154.65,872154.65,10203915.000000,116747020000000.000000,1451361.2,121745050000.000000,203530600000.000000,-3.59459E+11,46021708999999995904.000000,382852400000000017195557649749735379348352441975981797884146957575212074943688790486766583808.000000,157.77535,380199110000.000000,872113.63,148.01729,147.82268
84378.658,25.217423,3.388868,3.776771,12.402084,4.636917,28.765177,-13.781442,-56.739002,-1.960724,234380.33,301.95921,268.65126,236.81428,190.16664,478.17133,98.164018,43.446153,106.08214,559.5179,2,1,84384.364,84348.586,168768.73,168768.73,4255194.9,-1.38141E+14,-970060.4,6419498700.000000,485415530.000000,908216170.000000,24734202000000000.000000,493486809999999985215956331180837511486965417441650024201925672592813865069866685772604694142008289355742430017909009506373189835997571140867652864418158959589158634835897735877653905988789149696415328711892074967452831474180731559572016924347198571425238589887337221341291434039589643466309632.000000,21.26461,14239516000.000000,168674.88,11.469108,11.421758
103899.94,19.546535,6.719419,5.957487,-45.663654,-1.484637,-49.988576,-1.979426,16.722842,-16.413797,234857.99,372.1994,669.88622,88.037637,75.160066,129.42013,-44.148438,391.74358,194.82169,664.29755,2,1,103833.36,103822.11,207666.72,207666.72,4061632.3,-2.99385E+14,-9489140.6,23914583000.000000,-2065567800,-7267816100,-5.90859E+17,-1.1829E+199,-123.13438,21590396000.000000,207861.1,-133.08124,-133.14967
79138.922,25.074945,-1.02182,-0.182581,-25.460076,2.825464,-8.316484,-11.444238,-16.309614,12.567467,320743.73,284.54946,492.16651,806.47287,64.038082,293.58478,0.327328,500.85957,565.82852,320.83529,2,1,79116.655,79058.973,158233.31,158233.31,3968445.2,1039098700000.000000,300205.54,155372730.000000,-475003050,-236822250,-8.76762E+13,-4.3956E+284,-34.737094,12525938000.000000,158291.78,-44.483766,-44.525942
