,pred_outp,pred_tz10
9205,11155.60385579366,2.5496603939361786
9206,23723.310161879097,2.5260280967970603
9207,26707.65156407792,2.5459432736316585
9208,39066.31953252752,2.4111234477708825
9209,36114.74817686228,2.5623242751458917
9210,32911.43297642771,2.4417641883098584
9211,23723.310161879097,2.5260280967970603
9212,26707.65156407792,2.5459432736316585
9213,11155.60385579366,2.5496603939361786
9214,4822.082622949343,2.4983421707533906
9215,8086.507921854281,2.52462467381692
9216,17430.073645343855,2.446086993458714
9217,23723.310161879097,2.5260280967970603
9218,14387.801592394308,2.5482225205068354
9219,4822.082622949343,2.4983421707533906
9220,36114.74817686228,2.5623242751458917
9221,17430.073645343855,2.446086993458714
9222,48421.97568893747,2.5931203766895345
9223,48421.97568893747,2.5931203766895345
9224,45312.05778346787,2.4414696097791904
9225,8086.507921854281,2.52462467381692
9226,14387.801592394308,2.5482225205068354
9227,26707.65156407792,2.5459432736316585
9228,48421.97568893747,2.5931203766895345
9229,39066.31953252752,2.4111234477708825
9230,26707.65156407792,2.5459432736316585
9231,32911.43297642771,2.4417641883098584
9232,20561.140782087117,2.5379508465073144
9233,29720.825768072267,2.4477895403436745
9234,45312.05778346787,2.4414696097791904
9235,23723.310161879097,2.5260280967970603
9236,23723.310161879097,2.5260280967970603
9237,23723.310161879097,2.5260280967970603
9238,39066.31953252752,2.4111234477708825
9239,23723.310161879097,2.5260280967970603
9240,20561.140782087117,2.5379508465073144
9241,42278.59289531605,2.6104309412069373
9242,20561.140782087117,2.5379508465073144
9243,45312.05778346787,2.4414696097791904
9244,36114.74817686228,2.5623242751458917
9245,36114.74817686228,2.5623242751458917
9246,26707.65156407792,2.5459432736316585
9247,23723.310161879097,2.5260280967970603
9248,8086.507921854281,2.52462467381692
9249,48421.97568893747,2.5931203766895345
9250,45312.05778346787,2.4414696097791904
9251,26707.65156407792,2.5459432736316585
9252,45312.05778346787,2.4414696097791904
9253,36114.74817686228,2.5623242751458917
9254,20561.140782087117,2.5379508465073144
9255,1623.6740666445137,2.5781732906482713
9256,17430.073645343855,2.446086993458714
9257,8086.507921854281,2.52462467381692
9258,17430.073645343855,2.446086993458714
9259,32911.43297642771,2.4417641883098584
9260,17430.073645343855,2.446086993458714
9261,8086.507921854281,2.52462467381692
9262,29720.825768072267,2.4477895403436745
9263,39066.31953252752,2.4111234477708825
9264,26707.65156407792,2.5459432736316585
9265,1623.6740666445137,2.5781732906482713
9266,48421.97568893747,2.5931203766895345
9267,1623.6740666445137,2.5781732906482713
9268,23723.310161879097,2.5260280967970603
9269,39066.31953252752,2.4111234477708825
9270,11155.60385579366,2.5496603939361786
9271,20561.140782087117,2.5379508465073144
9272,45312.05778346787,2.4414696097791904
9273,1623.6740666445137,2.5781732906482713
9274,20561.140782087117,2.5379508465073144
9275,14387.801592394308,2.5482225205068354
9276,39066.31953252752,2.4111234477708825
