input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,input17,input18,input19,input20,input21,input22,output1,output2,output3,output4,output5,output6,output7,output8,output9,output10,output11,output12,output13,output14,output15,output16,output17
360725.21,8.291174,4.288363,-5.372855,4.708497,1.418114,-24.108254,-6.700379,-15.577099,-7.345803,290265.11,404.73908,72.287068,646.7726,219.71517,36.50774,-38.078037,248.75715,759.2389,466.54064,1,1,18217.160619857485,9100.178990269138,42824.67672455104,32631.455399681,41326.44208781035,11652.886074400556,1608.4080706312686,1530.1456789029562,18866.604766530272,22761.823759531584,20418.09612908362,16272.257782523993,8931.68671333943,6658.303585419173,20971.283632142677,15206.039720096182,13898.739422279761
241786.55,9.032791,3.273353,-2.71246,1.814999,2.756956,-32.918383,-13.047324,22.440569,-7.578102,160005.82,66.710075,390.91138,596.62261,85.650263,607.96201,152.31315,225.52915,779.30107,7.211947,1,1,18911.067366852432,7620.180423393047,26021.226455975917,54971.194386245945,28642.93715317464,8390.86191603702,2980.561754347328,11766.577230603449,20899.220072962144,20962.450719828197,28795.53589226671,3368.2150490534086,12160.247958613843,24179.979268512485,6318.7197654614865,15562.848091703709,3400.0177361060682
257539.97,25.59282,-3.972436,3.49912,-20.24203,0.179344,-25.889649,-12.871668,-51.97269,-11.930681,356527.8,302.28536,114.1462,103.15568,307.79635,471.8667,70.589139,61.998953,-23.198526,831.00519,1,1,19588.59070814252,6026.710335711951,8891.59924103783,75033.39741593719,11837.231754620576,27466.37572788026,6624.95502694833,14930.427730531788,8431.02335202857,43637.40521805218,49840.84861491181,15448.615602033555,11349.228751118391,2074.303821004605,19889.691470697384,10492.564096329403,18077.307633042394
479181.62,8.20019,-3.259693,-5.233032,24.525345,-3.656866,38.948341,-15.9428,37.548382,-9.89265,294693.78,109.13747,483.30505,151.4364,57.754024,575.14761,22.576517,440.46817,304.52461,432.69268,1,1,20247.09605856918,4327.864121444336,8047.275887733159,91389.77117428403,5978.478032470658,41199.04822998414,7920.604213828382,9475.334933281116,10168.228270608999,22379.397368757007,14218.790175088086,16432.586692631157,9718.51259742093,24363.79069425941,9602.072283114177,20279.925387177413,8615.908552366938
120161.43,14.021083,-2.83418,-5.893929,-17.70991,3.107309,14.919646,-6.877525,32.851915,-3.206235,226847.32,102.86216,134.66516,120.18946,151.7774,600.93494,-42.740666,471.24428,123.73503,805.26141,1,1,20884.382964074925,2534.0891349151148,24339.070173914202,102744.34946118832,21585.995620528505,46256.02861603572,6364.054058311933,1174.554666067244,21911.404553077748,21035.493350599932,42086.90504263811,3951.276361382323,13299.49362460319,2835.7374407737875,18390.388070509332,3290.264299682258,14337.70692023773
112558.14,3.957034,4.417158,2.041059,-9.066357,-3.893595,-14.81795,-2.264416,-66.604968,-3.051152,328415.07,113.57999,331.56297,388.67852,15.033659,46.884341,185.16267,36.509873,550.16167,516.18608,1,1,21497.43587936645,653.8819714980397,39506.73764257902,108207.95602235461,32403.319760967323,40988.205370543925,2750.850853159557,10986.37549778041,18121.62450548152,42474.053140793796,54315.85109172742,21555.881334823873,7317.0117143364705,23394.226192217455,12652.305019127865,22034.045207761596,19467.815279250633
284552.9,19.803255,-1.086347,-3.559346,-11.265545,-1.932625,36.891126,6.221324,-17.008391,2.677152,203801.59,355.3298,175.25043,411.59263,-4.422859,555.71625,108.40179,99.422095,251.88694,887.9275,1,1,22081.890257447125,1308.003824276934,53037.66130168026,107420.12883344835,36967.43961501264,25914.16407457543,1217.3141432398784,14741.848479961202,1027.6028333762986,20685.50259523692,3560.533272312136,12753.220761590226,15281.749682660753,7630.741660948242,16389.312682284733,4909.568224820702,2452.971294302846
58819.378,-0.719182,6.288177,0.097676,-26.050142,0.826858,-46.815271,1.583713,-17.423003,-6.145639,285792.77,228.97201,126.18067,382.54295,288.09174,230.02497,37.288495,386.54734,687.07932,478.57887,1,1,22633.30745487183,3346.239721504324,64504.056129368255,100400.35027785564,34977.207562284864,4002.0186664624907,4007.6743893366875,10501.09194753779,17054.841795172364,21144.81825413298,56004.276453844126,13752.083930812876,4290.099739854437,21520.02057393158,15551.930315089085,20116.635834393237,23211.77064079652
186065.6,16.177603,5.476068,-3.054083,-27.745149,3.058605,-11.694969,-15.539099,67.647231,10.797579,163722.73,-7.632818,482.1306,58.844046,134.48341,91.316452,122.18372,434.38027,680.81751,436.57632,1,1,23147.295613736165,5454.564082910687,73581.53008760391,87537.90868559424,27261.857224656775,19860.4035695414,4941.374627137639,517.9394845821819,22617.11276391465,40073.440852721746,54641.04594747645,24734.60566079968,17178.803856555103,11948.21585645727,13738.574500958424,12146.55887057645,13505.53712986006
374789.51,2.81093,3.895997,-0.961082,26.912664,-0.542973,-27.132008,-9.463134,-55.589937,16.051622,169110.88,165.08602,277.89998,471.86459,262.88915,504.2389,99.322586,39.543169,636.68463,381.98629,1,1,23619.734872055906,7625.094508316889,80069.25474472181,69549.38137081638,15548.365444402976,39957.49057851655,4338.247199739437,9965.245693185265,11263.919521270209,17755.36122996017,11085.48803734352,4053.5089483668035,230.98088960740517,18834.679327104564,18069.306981260866,15167.685906385977,15898.974297627601
